timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1584982867187,4,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982867191,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,120,0
1584982868081,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982868081,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982868083,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,2,0
1584982868900,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982868900,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982868902,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,298,0
1584982869970,3,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),3,0,1
1584982869970,3,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),3,0,1
1584982869974,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,63,0
1584982870602,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982870602,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982870604,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,629,0
1584982871619,1,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),1,0,0
1584982871619,1,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),1,0,0
1584982871621,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,28,0
1584982872235,4,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982872235,4,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982872240,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,224,0
1584982872684,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982872684,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982872686,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,174,0
1584982873644,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982873644,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982873646,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,202,0
1584982874142,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982874142,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982874144,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,416,0
1584982874912,4,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982874912,4,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982874916,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,413,0
1584982875884,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982875884,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982875886,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,13,0
1584982876037,3,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),3,0,0
1584982876037,3,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),3,0,0
1584982876041,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,154,0
1584982876460,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982876460,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982876462,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,216,0
1584982876774,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982876774,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982876777,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,88,0
1584982877419,3,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),3,0,0
1584982877419,3,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),3,0,0
1584982877423,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,104,0
1584982878103,1,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),1,0,0
1584982878103,1,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),1,0,0
1584982878105,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,503,0
1584982878770,1,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),1,0,0
1584982878770,1,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),1,0,0
1584982878772,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,17,0
1584982879267,4,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,0
1584982879267,4,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,0
1584982879271,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,52,0
1584982879903,4,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982879903,4,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982879907,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,332,0
1584982881149,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982881149,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982881151,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,192,0
1584982881559,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982881559,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982881561,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,631,0
1584982883192,4,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982883192,4,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982883197,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,280,0
1584982884224,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982884224,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982884226,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,159,0
1584982885267,3,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),3,0,0
1584982885267,3,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),3,0,0
1584982885270,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,177,0
1584982885565,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982885565,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982885568,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,67,0
1584982885916,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982885916,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982885919,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,57,0
1584982886043,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982886043,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982886045,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,256,0
1584982886694,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982886694,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982886696,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,65,0
1584982887034,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982887034,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982887036,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,16,0
1584982887610,4,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982887610,4,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982887614,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,171,0
1584982888259,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982888259,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982888261,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,266,0
1584982888897,1,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),1,0,0
1584982888897,1,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),1,0,0
1584982888899,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,183,0
1584982889415,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982889415,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982889417,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,255,0
1584982889848,4,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),3,0,1
1584982889848,4,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),3,0,1
1584982889852,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,203,0
1584982890456,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982890456,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982890458,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,445,0
1584982891291,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982891291,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982891293,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,185,0
1584982891618,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982891618,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982891620,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,17,0
1584982891876,3,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),3,0,0
1584982891876,3,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),3,0,0
1584982891879,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,88,0
1584982892366,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982892366,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982892368,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,34,0
1584982892565,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982892565,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982892567,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,111,0
1584982892931,1,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),1,0,0
1584982892931,1,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),1,0,0
1584982892933,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,338,0
1584982893501,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982893501,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982893503,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,388,0
1584982894207,4,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982894207,4,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),4,0,1
1584982894211,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,237,0
1584982894633,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982894633,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982894635,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,467,0
1584982895437,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982895437,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982895439,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,473,0
1584982896089,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982896089,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),2,0,0
1584982896091,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,17,0
1584982896358,9,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),9,0,1
1584982896358,9,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=14),9,0,1
1584982896367,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,175,0
1584982896542,2,Logout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,485,1160,1,1,null,0,100,0
1584982896642,2,Logout,302,Found,Thread Group 1-1,text,true,,485,1160,1,1,http://192.168.1.8/demo/Account/login.aspx?logoff,2,0,0
1584983040760,16,Open Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,32286,361,1,1,null,0,367,0
1584983041127,16,Open Home Page,200,OK,Thread Group 1-1,text,true,,32286,361,1,1,http://192.168.1.8/demo/,16,0,0
1584983041144,6,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,5711,1415,1,1,null,0,346,0
1584983041430,3,Login.Open,200,OK,Thread Group 1-1,text,true,,4543,379,1,1,http://192.168.1.8/demo/Account/login.aspx,3,0,0
1584983041493,3,Login.Submit,302,Found,Thread Group 1-1,text,true,,1168,1036,1,1,http://192.168.1.8/demo/Account/login.aspx,3,0,0
1584983041597,14,Open Predefined Date,200,OK,Thread Group 1-1,text,true,,38471,1153,1,1,http://192.168.1.8/demo/2019/09/10/default,14,0,0
1584983041611,0,Open Predefined Date-0,200,OK,Thread Group 1-1,text,true,,1837,0,0,0,null,0,0,0
1584983041989,26,Open Random Page,200,OK,Thread Group 1-1,text,true,,38392,2287,1,1,http://192.168.1.8/demo/?page=10),2,0,0
1584983041989,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=10),2,0,0
1584983041991,24,Open Random Page-1,200,OK,Thread Group 1-1,text,true,,36007,1144,1,1,http://192.168.1.8/demo/?page=10),23,0,0
1584983042015,0,Open Random Page-2,200,OK,Thread Group 1-1,text,true,,2001,0,0,0,null,0,0,0
1584983042015,5,Edit,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,22277,1225,1,1,null,0,120,0
1584983042135,5,Edit page,200,OK,Thread Group 1-1,text,true,,22277,1225,1,1,http://192.168.1.8/demo/admin/app/editor/editpost.cshtml?id=578255d0-5c48-4246-b88d-33f91f732942,5,0,0
1584983042616,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,2617,1143,1,1,http://192.168.1.8/demo?page=10),2,0,0
1584983042616,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=10),2,0,0
1584983042618,0,Open Random Page-1,200,OK,Thread Group 1-1,text,true,,2233,0,0,0,null,0,0,0
1584983042618,2,Edit,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,22034,1198,1,1,null,0,291,0
1584983042909,2,Edit page,200,OK,Thread Group 1-1,text,true,,22034,1198,1,1,http://192.168.1.8/demo/admin/app/editor/editpost.cshtml?id=NOT_FOUND,2,0,0
1584983043524,4,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,2403,1143,1,1,http://192.168.1.8/demo?page=10),4,0,1
1584983043524,4,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=10),4,0,1
1584983043528,0,Open Random Page-1,200,OK,Thread Group 1-1,text,true,,2019,0,0,0,null,0,0,0
1584983043529,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,252,0
1584983044239,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,2403,1143,1,1,http://192.168.1.8/demo?page=10),1,0,0
1584983044239,1,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=10),1,0,0
1584983044241,0,Open Random Page-1,200,OK,Thread Group 1-1,text,true,,2019,0,0,0,null,0,0,0
1584983044241,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,11,0
1584983044518,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,2403,1143,1,1,http://192.168.1.8/demo?page=10),2,0,0
1584983044518,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=10),2,0,0
1584983044520,0,Open Random Page-1,200,OK,Thread Group 1-1,text,true,,2019,0,0,0,null,0,0,0
1584983044521,0,Edit,200,"Number of samples in transaction : 0, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,128,0
1584983044883,2,Open Random Page,301,Moved Permanently,Thread Group 1-1,text,true,,2402,1143,1,1,http://192.168.1.8/demo?page=10),2,0,0
1584983044883,2,Open Random Page-0,301,Moved Permanently,Thread Group 1-1,text,true,,384,1143,1,1,http://192.168.1.8/demo?page=10),2,0,0
1584983044885,0,Open Random Page-1,200,OK,Thread Group 1-1,text,true,,2018,0,0,0,null,0,0,0
