timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1582541755191,30,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1328,2026,2,2,null,0,47,0
1582541755238,30,186 /demo/api/posts,201,Created,Thread Group 1-2,text,true,,1328,2026,2,2,http://10.17.175.19/demo/api/posts,30,0,0
1582541755268,26,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1704,2403,2,2,null,0,1229,0
1582541756497,26,186 /demo/api/posts,201,Created,Thread Group 1-2,text,true,,1704,2403,2,2,http://10.17.175.19/demo/api/posts,26,0,0
1582541755145,24,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,839,1538,2,2,null,0,1615,0
1582541756760,24,186 /demo/api/posts,201,Created,Thread Group 1-1,text,true,,839,1538,2,2,http://10.17.175.19/demo/api/posts,24,0,0
1582541756784,48,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1683,2382,2,2,null,0,2146,0
1582541758930,48,186 /demo/api/posts,201,Created,Thread Group 1-1,text,true,,1683,2382,2,2,http://10.17.175.19/demo/api/posts,48,0,1
1582541756523,39,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1103,1802,2,2,null,0,3437,0
1582541759959,39,186 /demo/api/posts,201,Created,Thread Group 1-2,text,true,,1103,1802,2,2,http://10.17.175.19/demo/api/posts,39,0,1
1582541758978,27,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1638,2337,2,2,null,0,1164,0
1582541760142,27,186 /demo/api/posts,201,Created,Thread Group 1-1,text,true,,1638,2337,2,2,http://10.17.175.19/demo/api/posts,27,0,0
1582541760169,29,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1099,1798,2,2,null,0,1225,0
1582541761394,29,186 /demo/api/posts,201,Created,Thread Group 1-1,text,true,,1099,1798,2,2,http://10.17.175.19/demo/api/posts,29,0,1
1582541759999,32,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,988,1687,2,2,null,0,1675,0
1582541761674,32,186 /demo/api/posts,201,Created,Thread Group 1-2,text,true,,988,1687,2,2,http://10.17.175.19/demo/api/posts,32,0,0
1582541761706,35,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1725,2424,2,2,null,0,2303,0
1582541764009,35,186 /demo/api/posts,201,Created,Thread Group 1-2,text,true,,1725,2424,2,2,http://10.17.175.19/demo/api/posts,35,0,1
1582541761423,28,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,933,1632,2,2,null,0,3529,0
1582541764952,28,186 /demo/api/posts,201,Created,Thread Group 1-1,text,true,,933,1632,2,2,http://10.17.175.19/demo/api/posts,28,0,0
1582541764044,27,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,922,1621,2,2,null,0,2301,0
1582541766344,27,186 /demo/api/posts,201,Created,Thread Group 1-2,text,true,,922,1621,2,2,http://10.17.175.19/demo/api/posts,27,0,1
1582541764980,30,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1717,2416,2,2,null,0,1735,0
1582541766715,30,186 /demo/api/posts,201,Created,Thread Group 1-1,text,true,,1717,2416,2,2,http://10.17.175.19/demo/api/posts,30,0,0
1582541766372,27,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1407,2105,2,2,null,0,2155,0
1582541768526,27,186 /demo/api/posts,201,Created,Thread Group 1-2,text,true,,1407,2105,2,2,http://10.17.175.19/demo/api/posts,27,0,0
1582541766746,30,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,873,1572,2,2,null,0,1838,0
1582541768583,30,186 /demo/api/posts,201,Created,Thread Group 1-1,text,true,,873,1572,2,2,http://10.17.175.19/demo/api/posts,30,0,0
1582541768613,28,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,982,1681,2,2,null,0,1902,0
1582541770515,28,186 /demo/api/posts,201,Created,Thread Group 1-1,text,true,,982,1681,2,2,http://10.17.175.19/demo/api/posts,28,0,0
1582541770543,32,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1067,1766,2,2,null,0,1242,0
1582541771785,32,186 /demo/api/posts,201,Created,Thread Group 1-1,text,true,,1067,1766,2,2,http://10.17.175.19/demo/api/posts,32,0,0
1582541768553,29,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1661,2360,2,2,null,0,3992,0
1582541772545,29,186 /demo/api/posts,201,Created,Thread Group 1-2,text,true,,1661,2360,2,2,http://10.17.175.19/demo/api/posts,29,0,0
1582541771818,28,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1413,2111,2,2,null,0,2322,0
1582541774140,28,186 /demo/api/posts,201,Created,Thread Group 1-1,text,true,,1413,2111,2,2,http://10.17.175.19/demo/api/posts,28,0,1
1582541772574,28,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1024,1723,2,2,null,0,3157,0
1582541775731,28,186 /demo/api/posts,201,Created,Thread Group 1-2,text,true,,1024,1723,2,2,http://10.17.175.19/demo/api/posts,28,0,1
1582541775759,26,Create random post,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1654,2353,2,2,null,0,602,0
1582541776361,26,186 /demo/api/posts,201,Created,Thread Group 1-2,text,true,,1654,2353,2,2,http://10.17.175.19/demo/api/posts,26,0,0
